2.6429086800000000e+03	7.0999000000000001e-01
2.6442504739999999e+03	7.1018000000000003e-01
2.6456006309999998e+03	7.1035999999999999e-01
2.6469521669999999e+03	7.1050000000000002e-01
2.6483050850000000e+03	7.1062999999999998e-01
2.6496593859999998e+03	7.1081000000000005e-01
2.6510150739999999e+03	7.1109999999999995e-01
2.6523651140000002e+03	7.1140999999999999e-01
2.6537235719999999e+03	7.1169000000000004e-01
2.6550834230000000e+03	7.1196000000000004e-01
2.6564446680000001e+03	7.1220000000000006e-01
2.6578073089999998e+03	7.1240000000000003e-01
2.6591713490000002e+03	7.1277000000000001e-01
2.6605367900000001e+03	7.1340999999999999e-01
2.6618965480000002e+03	7.1423999999999999e-01
2.6632647900000002e+03	7.1516999999999997e-01
2.6646344389999999e+03	7.1631000000000000e-01
2.6660054970000001e+03	7.1743999999999997e-01
2.6673779669999999e+03	7.1819000000000000e-01
2.6687518510000000e+03	7.1860999999999997e-01
2.6701271510000001e+03	7.1892000000000000e-01
2.6714967329999999e+03	7.1897999999999995e-01
2.6728748639999999e+03	7.1877000000000002e-01
2.6742544180000000e+03	7.1874000000000005e-01
2.6756353970000000e+03	7.1882000000000001e-01
2.6770178019999998e+03	7.1875999999999995e-01
2.6784016369999999e+03	7.1852000000000005e-01
2.6797797220000002e+03	7.1821999999999997e-01
2.6811664150000001e+03	7.1775999999999995e-01
2.6825545430000002e+03	7.1725000000000005e-01
2.6839441099999999e+03	7.1680999999999995e-01
2.6853351160000002e+03	7.1643999999999997e-01
2.6867275660000000e+03	7.1613000000000004e-01
2.6881214599999998e+03	7.1596000000000004e-01
2.6895095679999999e+03	7.1589999999999998e-01
2.6909063510000001e+03	7.1592000000000000e-01
2.6923045860000002e+03	7.1603000000000006e-01
2.6937042740000002e+03	7.1611999999999998e-01
2.6951054190000000e+03	7.1601999999999999e-01
2.6965080220000000e+03	7.1570999999999996e-01
2.6979120859999998e+03	7.1525000000000005e-01
2.6993103259999998e+03	7.1477000000000002e-01
2.7007173109999999e+03	7.1438000000000001e-01
2.7021257620000001e+03	7.1411999999999998e-01
2.7035356839999999e+03	7.1401000000000003e-01
2.7049470780000001e+03	7.1411999999999998e-01
2.7063599460000000e+03	7.1445000000000003e-01
2.7077742910000002e+03	7.1482000000000001e-01
2.7091827750000002e+03	7.1518999999999999e-01
2.7106000730000001e+03	7.1547000000000005e-01
2.7120188539999999e+03	7.1545999999999998e-01
2.7134391209999999e+03	7.1518000000000004e-01
2.7148608770000001e+03	7.1499999999999997e-01
2.7162841229999999e+03	7.1501999999999999e-01
2.7177088629999998e+03	7.1521999999999997e-01
2.7191277040000000e+03	7.1572999999999998e-01
2.7205554290000000e+03	7.1636000000000000e-01
2.7219846530000000e+03	7.1665999999999996e-01
2.7234153809999998e+03	7.1662000000000003e-01
2.7248476129999999e+03	7.1635000000000004e-01
2.7262813520000000e+03	7.1572999999999998e-01
2.7277091610000002e+03	7.1494999999999997e-01
2.7291459140000002e+03	7.1438000000000001e-01
2.7305841810000002e+03	7.1404999999999996e-01
2.7320239649999999e+03	7.1387000000000000e-01
2.7334652689999998e+03	7.1404000000000001e-01
2.7349080930000000e+03	7.1455000000000002e-01
2.7363524419999999e+03	7.1511999999999998e-01
2.7377908219999999e+03	7.1562000000000003e-01
2.7392382180000000e+03	7.1603000000000006e-01
2.7406871449999999e+03	7.1614000000000000e-01
2.7421376059999998e+03	7.1577999999999997e-01
