#This file contains the downward and upward spectral flux (per wavelength) at TOA and the #secondary eclipse depth (= planet to star flux ratio).
#Spectral fluxes given in [erg s^-1 cm^-3].
#bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     #planet/star flux ratio  
274     0.262368407       0.262335619          6.55839048e-05     4.38687e+06     3.0706e+06      3.86684e-06             
275     0.262433999       0.262401203          6.56003007e-05     4.56433e+06     3.19374e+06     3.86554e-06             
276     0.262499608       0.262466803          6.56167008e-05     4.74185e+06     3.31684e+06     3.86424e-06             
277     0.262565232       0.26253242           6.5633105e-05      4.9194e+06      3.43988e+06     3.86294e-06             
278     0.262630874       0.262598053          6.56495133e-05     5.097e+06       3.56286e+06     3.86164e-06             
279     0.262696531       0.262663703          6.56659257e-05     5.27465e+06     3.6858e+06      3.86034e-06             
280     0.262762206       0.262729369          6.56823421e-05     5.45234e+06     3.80868e+06     3.85904e-06             
281     0.262827896       0.262795051          6.56987627e-05     5.63007e+06     3.93151e+06     3.85774e-06             
282     0.262893603       0.26286075           6.57151874e-05     5.79833e+06     4.04764e+06     3.85644e-06             
283     0.262959327       0.262926465          6.57316162e-05     5.83958e+06     4.07505e+06     3.85513e-06             
284     0.263025066       0.262992196          6.57480491e-05     5.84109e+06     4.07473e+06     3.85383e-06             
285     0.263090823       0.263057945          6.57644861e-05     5.8426e+06      4.0744e+06      3.85253e-06             
286     0.263156595       0.263123709          6.57809272e-05     5.84412e+06     4.07408e+06     3.85122e-06             
287     0.263222384       0.26318949           6.57973725e-05     5.84563e+06     4.07375e+06     3.84992e-06             
288     0.26328819        0.263255287          6.58138218e-05     5.84714e+06     4.07343e+06     3.84861e-06             
289     0.263354012       0.263321101          6.58302753e-05     5.84866e+06     4.0731e+06      3.84731e-06             
290     0.263419851       0.263386931          6.58467328e-05     5.85017e+06     4.07277e+06     3.846e-06               
291     0.263485706       0.263452778          6.58631945e-05     5.85169e+06     4.07244e+06     3.84469e-06             
292     0.263551577       0.263518641          6.58796603e-05     5.8532e+06      4.07211e+06     3.84339e-06             
293     0.263617465       0.263584521          6.58961302e-05     5.85472e+06     4.07178e+06     3.84208e-06             
294     0.263683369       0.263650417          6.59126043e-05     5.85623e+06     4.07145e+06     3.84077e-06             
295     0.26374929        0.26371633           6.59290824e-05     5.85775e+06     4.07111e+06     3.83946e-06             
296     0.263815227       0.263782259          6.59455647e-05     5.85927e+06     4.07078e+06     3.83815e-06             
297     0.263881181       0.263848204          6.59620511e-05     5.86078e+06     4.07044e+06     3.83684e-06             
298     0.263947152       0.263914166          6.59785416e-05     5.86157e+06     4.0696e+06      3.83553e-06             
299     0.264013138       0.263980145          6.59950362e-05     5.85408e+06     4.06301e+06     3.83422e-06             
300     0.264079142       0.26404614           6.6011535e-05      5.84425e+06     4.0548e+06      3.83291e-06             
301     0.264145161       0.264112152          6.60280379e-05     5.83442e+06     4.04659e+06     3.8316e-06              
302     0.264211198       0.26417818           6.60445449e-05     5.82458e+06     4.03839e+06     3.83029e-06             
303     0.264277251       0.264244224          6.6061056e-05      5.81475e+06     4.03019e+06     3.82897e-06             
304     0.26434332        0.264310285          6.60775713e-05     5.80491e+06     4.02199e+06     3.82766e-06             
305     0.264409406       0.264376363          6.60940907e-05     5.79507e+06     4.01379e+06     3.82635e-06             
